date,strain_score,skin_temperature,avg_heart_rate,heart_rate_variability,max_heart_rate,resting_heart_rate,blood_oxygenation,total_calories_burned,recovery_score,deep_sleep,deep_sleep_percent,light_sleep,light_sleep_percent,nap_count,nap_sleep,rem_sleep,rem_sleep_percent,sleep_end_time,sleep_score,sleep_start_time,time_awake,time_in_bed,total_sleep,sleep_consistency,sleep_cycles,sleep_disturbances,sleep_disturbances_/_hour,sleep_disturbances_duration,sleep_onset_latency,sleep_respiratory_rate,time_asleep_percent,time_awake_percent,day_of_week,nap,recovery_level_cat
2020-01-01,5.563559979,,70.0,56.264896,148.0,66.0,,2017.648846,84.0,2.064761944,22.78757672,5.701196111,62.92078568,,,1.2949525,14.2916376,12.91666667,100.0,3.166666667,0.700284167,9.749498889,9.060910556,82.0,8.0,19.0,1.94881811,41.65653333,0.0,15.8203125,92.8258355,7.174164501,Wednesday,False,green
2020-01-02,7.880277613,,72.0,42.844493,155.0,69.0,,1788.890715,45.0,2.131871667,25.50223253,5.326585556,63.7185744,,,0.901091944,10.77919307,13.55,100.0,4.6,0.588782778,8.937730556,8.359549167,81.0,4.0,13.0,1.454507933,29.28773333,1.425933333,15.410156,93.42019517,6.579804833,Thursday,False,yellow
2020-01-03,9.06596033,,76.0,50.64957,149.0,65.0,,2107.427243,66.0,1.600026389,21.03322863,5.016710833,65.94742853,,,0.990399167,13.01934284,13.9,97.0,4.983333333,1.317948611,8.913698056,7.607136389,83.0,4.0,17.0,1.907177009,34.39865,2.883916667,15.791016,85.23320942,14.76679058,Friday,False,yellow
2020-01-04,9.317422975,,76.0,56.00151,157.0,65.0,,2278.075238,82.0,2.363429444,31.99063,4.309736667,58.33522614,,,0.714714167,9.674143865,12.86666667,92.0,4.75,0.731570833,8.109673056,7.387880278,86.0,5.0,13.0,1.603023933,27.74965,1.425933333,16.435547,90.98989792,9.010102079,Saturday,False,green
2020-01-05,7.222504139,,71.0,50.764225,156.0,70.0,,1891.355788,66.0,2.086156111,25.29672741,5.115640833,62.03225684,,,1.044946111,12.67101575,15.28333333,100.0,6.266666667,0.755901944,9.001423333,8.246743056,63.0,5.0,15.0,1.666403128,31.06618333,1.425933333,16.201172,91.60355713,8.396442873,Sunday,False,yellow
2020-01-06,9.344324163,,74.0,65.17406,154.0,64.0,,2136.80651,98.0,2.380806944,21.82943769,7.111133889,65.20144546,,,1.414464444,12.96911685,16.9,100.0,4.916666667,1.093878611,11.98506611,10.90640528,63.0,8.0,20.0,1.668743402,43.0665,1.425933333,15.761719,90.88456056,9.115439445,Monday,False,green
2020-01-07,10.24840513,,75.0,49.38147,158.0,63.0,,1956.933454,62.0,1.786406111,20.89769402,5.730893333,67.04100182,,,1.031041389,12.06130416,17.45,100.0,8.35,0.562048611,9.098748889,8.548340833,49.0,7.0,7.0,0.769336541,15.28471667,1.441966667,15.791016,93.83068513,6.169314874,Tuesday,False,yellow
2020-01-08,9.506992199,,79.0,,164.0,,,2022.825281,,1.488266667,23.72743529,3.706779444,59.09718423,,,1.077299167,17.17538048,19.36666667,79.0,12.5,0.604847222,6.868275556,6.272345278,18.0,4.0,5.0,0.72798477,11.00693333,1.425933333,16.113281,91.20502702,8.794972981,Wednesday,False,
2020-01-09,9.393609797,,77.0,38.60153,152.0,72.0,,2131.827068,32.0,1.317948056,24.64382227,2.912375278,54.45742603,,,1.117662222,20.8987517,16.65,61.0,11.0,0.298135833,5.639120278,5.347985556,55.0,2.0,5.0,0.886663124,10.55831667,2.883916667,16.640625,94.71963472,5.280365277,Thursday,False,red
2020-01-10,5.840928482,,68.0,66.502325,152.0,61.0,,1347.284671,90.0,1.494958611,24.35219094,3.485373611,56.77513948,,,1.158575833,18.87266958,17.58333333,65.0,10.83333333,0.6286225,6.759841389,6.138908056,74.0,5.0,10.0,1.47932465,22.07793333,1.425933333,16.49414,90.7111982,9.288801799,Friday,False,green
2020-01-11,,,,64.266734,,60.0,,,62.0,0.386106389,21.72095174,0.851617222,47.9089109,,,0.539852222,30.37013736,16.85,19.0,15.01666667,0.056151389,1.831285833,1.777575833,49.0,1.0,2.0,1.0921288,3.332516667,0.0,15.644531,96.93785487,3.062145133,Saturday,False,yellow
2020-01-12,9.41543783,,69.0,,154.0,,,3218.420433,,,,,,1.0,11.59012556,,,,,,,,,,,,,,,,,,Sunday,True,
2020-01-13,7.954975018,,67.0,59.36897,150.0,59.0,,2285.500988,79.0,1.889617778,27.35228147,3.716390833,53.79488346,,,1.302438056,18.85283506,18.08333333,63.0,10.71666667,0.458034167,7.357452778,6.908446667,,4.0,11.0,1.495082651,25.82706667,1.42595,15.703125,93.78218478,6.217815223,Monday,False,green
2020-01-14,,,,,,,,,,0.676221111,21.07507289,1.656727778,51.63349398,1.0,2.772522222,0.875681111,27.29143314,19.13333333,50.0,15.86666667,0.072728889,3.277515,3.20863,,3.0,0.0,0.0,0.0,0.0,16.054688,97.78357408,2.216425918,Tuesday,True,
2020-01-15,4.898321477,,67.0,70.88615,141.0,65.0,,1911.526448,83.0,1.744697222,20.14884374,4.269364444,49.30526394,1.0,2.670114167,2.644982222,30.54589232,21.58333333,100.0,11.78333333,1.159118889,9.805308056,8.659043889,47.0,8.0,5.0,0.509927885,9.1164,0.0,15.263672,88.19413657,11.80586343,Wednesday,True,green
2020-01-16,12.19195706,,76.0,75.572334,168.0,61.0,,2491.613093,96.0,1.454585278,25.52081348,3.377080833,59.25114971,,,0.867937778,15.2280368,18.03333333,73.0,11.85,0.490381667,6.181990556,5.699603889,72.0,4.0,8.0,1.294081563,17.22318333,1.42595,16.054688,92.07782212,7.922177883,Thursday,False,green
2020-01-17,,,,56.335703,,64.0,,,37.0,0.682908611,17.96322336,2.291232222,60.26855646,1.0,4.792622778,0.827563333,21.76822017,17.0,40.0,12.88333333,0.313645,4.110379167,3.801704167,56.0,2.0,3.0,0.729859674,5.751816667,2.883916667,16.875,92.37865398,7.621346022,Friday,True,yellow
2020-01-18,6.544096243,,68.0,76.379076,148.0,60.0,,2129.592925,73.0,0.538784722,29.26249535,0.803753333,43.65348016,1.0,4.398760278,0.498674444,27.08402449,16.98333333,35.0,15.1,0.056151111,1.895105556,1.8412125,55.0,1.0,1.0,0.527675093,1.906583333,1.425933333,16.171875,97.04057194,2.95942806,Saturday,True,green
2020-01-19,4.121452219,,63.0,51.688883,126.0,63.0,,1718.423118,51.0,0.852696111,22.41125243,2.172637778,57.10303242,1.0,4.230044444,0.779433889,20.48571515,17.86666667,65.0,13.6,0.474076944,4.273133056,3.804767778,70.0,2.0,4.0,0.936081313,8.603683333,2.8679,16.40625,88.92044523,11.07955477,Sunday,True,yellow
2020-01-20,4.801376985,,68.0,,148.0,,,2014.843797,,0.997885833,19.91573099,2.830541667,56.49173933,2.0,9.342466111,1.182113333,23.59252968,20.8,100.0,15.43333333,0.354286944,5.357671667,5.010540833,47.0,1.0,10.0,1.866482424,18.64931667,2.403266667,16.113281,93.3961171,6.603882904,Monday,True,
2020-01-21,9.120065581,,68.0,83.80568,153.0,61.0,,2058.762968,97.0,0.707237778,22.72540522,1.488805278,47.83921942,1.0,1.068200278,0.916058889,29.43537536,17.41666667,100.0,14.11666667,0.185298611,3.29327,3.112101944,77.0,2.0,5.0,1.518247821,9.581,1.425933333,16.40625,94.38046401,5.619535995,Tuesday,True,green
