Date,Strain Score,Skin Temperature,Avg Heart Rate,Heart Rate Variability,Max Heart Rate,Resting Heart Rate,Blood Oxygenation,Total Calories Burned,Recovery Score,Deep Sleep,Deep Sleep Percent,Light Sleep,Light Sleep Percent,Nap Count,Nap Sleep,REM Sleep,REM Sleep Percent,Sleep End Time,Sleep Score,Sleep Start Time,Time Awake,Time in Bed,Total Sleep,Sleep Consistency,Sleep Cycles,Sleep Disturbances,Sleep Disturbances / Hour,Sleep Disturbances Duration,Sleep Onset Latency,Sleep Respiratory Rate,Time Asleep Percent,Time Awake Percent
10/3/22,8.367049554,94.46,72,47.025736,152,71,92,1211.130058,50,0.906448889,26.77928925,2.221742778,65.63711779,1,2.221735556,0.256696111,7.583592957,14.63333333,58,10.98333333,0.248670833,3.628698611,3.384887778,25,1,7,1.929066244,12.38481667,2.38725,17.167969,93.15627296,6.843727044
10/4/22,13.14667191,93.02,73,51.661283,160,69,94.5,3487.304454,56,1.604339444,24.12658228,4.379536944,65.86091168,,,0.665799167,10.01250604,6.866666667,71,-1,1.147079444,7.786318889,6.649675556,27,2,13,1.669595117,29.11063333,0,16.572266,85.2877326,14.7122674
10/5/22,14.02254605,92.7200012,75,44.202115,164,74,94.85714,2723.4818,44,1.363683333,26.35788395,2.791279722,53.95110815,1,2.662925278,1.018757778,19.6910079,16.18333333,78,10.55,0.441199444,5.607406667,5.173720833,24,1,10,1.783355586,18.58586667,2.8679,16.992188,92.14237384,7.857626157
10/6/22,13.28399106,92.84,78,45.024417,170,68,94.954544,2610.883023,44,1.387761111,27.95004178,2.326285556,46.85228455,,,1.251101944,25.19767367,16.23333333,56,10.83333333,0.425120833,5.383061389,4.965148611,30,4,10,1.857678982,19.54506667,0,16.230469,92.11318028,7.886819717
10/7/22,7.188097764,92.8250024,70,46.278685,150,68,95.75,1773.259063,23,0.729976944,20.35952903,2.454369167,68.45394321,,,0.401085278,11.18652776,14.55,37,10.65,0.328887222,3.909088333,3.585431389,51,2,5,1.27907061,10.49428333,3.829216667,17.109375,91.59784231,8.402157691
10/8/22,6.170862989,94.82,73,47.297798,146,65,92.85714,1448.617735,33,1.347651667,30.055726,2.823348889,62.96716185,,,0.312842778,6.977112145,11.88333333,44,6.9,0.5052425,4.982418056,4.483843333,36,2,12,2.408469114,25.75581667,0,15.8203125,89.87304454,10.12695546
10/9/22,4.992230003,94.46,71,47.862146,137,67,93.166664,1600.069181,60,1.997938611,25.62336957,4.419655833,56.68165886,,,1.379735278,17.69497157,8.55,79,0.033333333,0.681840556,8.467824444,7.797329722,9,4,14,1.653317224,30.53768333,1.906583333,16.933594,91.95864061,8.041359393
10/10/22,11.69065158,93.92,76,50.973576,163,67,93.65385,2459.722632,73,1.732688611,25.41281242,3.649598333,53.52753936,,,1.4358825,21.05964822,10.31666667,78,2.316666667,1.187740833,7.995204722,6.818169444,25,5,20,2.501499423,43.93206667,2.38725,17.050781,85.16420005,14.83579995
10/11/22,11.12092825,92.84,74,47.691513,158,66,94.75,2331.206867,61,1.989386389,24.3146321,5.390580556,65.88462842,,,0.801881667,9.800739476,12.13333333,91,2.883333333,1.074895278,9.244358611,8.181848611,46,7,18,1.947133463,39.60591667,2.8679,16.875,88.38797648,11.61202352
10/12/22,8.855726995,94.028,72,53.553667,152,64,93.875,2766.42861,79,1.989381111,26.35589033,4.010579167,53.13330065,1,1.588021111,1.548185833,20.51080902,10.96666667,90,2.6,0.842281389,8.379196111,7.548146111,67,6,15,1.790147862,31.96383333,0,16.523438,89.96140079,10.03859921
10/13/22,9.553333878,93.38,74,41.961923,153,72,95.5,2214.887397,36,1.251384444,22.67547837,3.328738333,60.31778198,1,1.435598056,0.938545556,17.00673965,16.35,82,10.58333333,0.272719444,5.7836375,5.518668333,5,2,8,1.383212554,16.21306667,0,16.831055,95.2909483,4.709051697
10/14/22,8.896973492,91.567589,73,39.41887,147,70,93.875,2406.19515,37,1.901144167,24.08620756,4.122882778,52.23412935,,,1.869055278,23.67966309,19.33333333,100,10.61666667,0.810186111,8.691618056,7.893082222,11,6,9,1.035480384,19.56233333,2.8679,16.660156,90.69101308,9.308986924
10/15/22,,94.631,,29.83984,,76,90.75,,13,0.858325556,27.22904105,1.435594167,45.5419884,,,0.858323333,27.22897055,16.8,40,13.56666667,0.088233056,3.236145833,3.152243056,21,3,3,0.92702868,5.238816667,0,16.757812,97.27715766,2.72284234
10/16/22,12.81993452,92.3,77,39.52737,161,77,92.833336,2362.956352,21,0.681839167,18.97453217,1.788562222,49.77292752,1,1.756473056,1.1230425,31.25254031,15.23333333,42,11.1,0.553493056,4.141390833,3.593443889,37,2,6,1.448788642,13.36218333,1.906583333,17.109375,86.65296668,13.34703332
10/17/22,12.83116313,94.28,75,40.400874,165,67,93.71429,2416.959278,50,2.077629167,26.78489798,4.8852175,62.98046564,1,0.922198611,0.793871944,10.23463637,11.78333333,78,3.166666667,0.850301667,8.595502222,7.756718611,16,5,15,1.745098729,33.40566667,0,16.230469,90.12083579,9.879164208
10/18/22,13.88703469,93.92,73,51.707923,161,66,93.22222,3458.398064,78,2.823643611,22.36391888,8.205928056,64.99287256,,,1.5963175,12.64320856,15.51666667,100,1.6,1.3235725,13.93078,12.62588917,19,8,18,1.292102811,36.2415,4.30985,16.49414,90.51165893,9.488341067
10/19/22,10.94549358,92.84,79,42.10772,162,71,96.5,1532.539207,53,1.002711111,16.2979665,4.355505278,70.79394885,,,0.794153056,12.90808464,19.08333333,76,10.75,2.196498333,8.337712778,6.152369444,13,5,10,1.199369691,20.98865,2.8679,16.599121,73.69106337,26.30893663
10/21/22,12.2519603,93.38,75,45.52589,162,66,95.5,2476.655395,51,1.163151667,20.83145615,2.791544722,49.99514951,,,1.628934722,29.17339433,16.41666667,62,10.36666667,0.481298333,6.056819167,5.583631111,36,4,4,0.660412651,7.626383333,2.38725,16.113281,92.06423854,7.935761458
10/22/22,11.91641528,96.44,85,48.985176,166,76,79.875,1885.439112,15,0.770081944,23.82337961,1.644163333,50.86410286,,,0.818217778,25.31251754,14.06666667,34,10.76666667,0.088238333,3.3162625,3.232463056,55,3,1,0.301544284,2.38725,2.8679,17.453613,97.34278024,2.657219756
10/23/22,10.04029368,93.56,72,50.954293,159,66,95.76923,2797.00734,75,2.615074167,26.12246917,6.192495278,61.85800352,,,1.203253611,12.01952731,15.35,95,4.016666667,1.299505833,11.29519083,10.01082306,23,5,17,1.505065319,37.21845,1.9066,16.582031,88.51045053,11.48954947
10/24/22,4.062109213,95.18,72,33.141296,132,74,94.166664,1402.419256,10,0.705911667,24.31180171,1.884817222,64.91364959,,,0.312847222,10.7745487,14.3,36,11.3,0.096263611,2.992191667,2.903576111,49,1,2,0.66840638,4.294033333,1.42595,17.988281,96.79104152,3.208958479
10/25/22,5.667821539,94.01,72,47.836374,151,66,94.181816,2049.006679,70,1.804885833,23.83226875,5.415443611,71.50718632,,,0.352956389,4.660544929,14.33333333,75,5.3,1.484016111,9.045177778,7.573285833,47,2,13,1.437229905,31.51546667,2.8679,16.992188,83.61525187,16.38474813
10/26/22,15.04107102,93.9800012,80,54.920625,173,66,94,3330.861662,90,2.502769722,29.71530274,5.109536667,60.66536108,,,0.810188056,9.619336182,16.51666667,94,6.566666667,1.543033611,9.952506944,8.422494444,50,3,17,1.708112347,48.46546667,2.8679,16.796875,84.51628852,15.48371148
10/27/22,13.3757996,92.2400006,81,44.805508,168,70,92.625,2450.612172,51,1.074903056,19.17110821,3.232465556,57.65166135,,,1.299521944,23.17723044,17.73333333,66,11.86666667,0.256698333,5.855741111,5.606890556,32,2,7,1.195408039,15.26913333,0,16.875,95.62216352,4.377836479
10/28/22,7.263775417,92.348006,71,44.03792,143,71,92.86364,2017.81503,46,2.053550833,38.04059117,2.494471389,46.2083357,,,0.8502925,15.75107314,16.73333333,58,10.78333333,0.561503611,5.951843611,5.398314722,52,2,11,1.84816684,22.89543333,0,16.933594,90.5785113,9.421488705
10/29/22,4.967416696,95.4200012,69,50.575208,135,64,95,1733.189307,24,0.657773056,27.427683,1.115015,46.49366176,1,1.515805278,0.625420556,26.07865524,13,31,10.4,0.168454167,2.563239444,2.398208611,53,1,4,1.560525299,8.107016667,1.9066,16.113281,93.43684071,6.563159295
10/30/22,4.461652721,92.48,67,47.975253,126,66,95.85714,1892.535762,69,1.299512778,21.77511068,3.44104,57.65932289,,,1.227328611,20.56556642,14.48333333,58,8.05,0.481299167,6.440551944,5.967881389,40,5,9,1.397395763,17.64,0,16.640625,92.53704928,7.462950719
10/31/22,4.328165029,93.122006,65,47.36076,135,65,95.02778,1113.885533,79,2.117737778,25.00085835,5.719201944,67.51778205,,,0.633720556,7.481359596,17.81666667,91,8.216666667,1.131053611,9.588860556,8.470660278,48,2,21,2.190041234,40.51923333,2.8679,16.40625,88.22029458,11.77970542
11/2/22,5.945063287,93.56,71,53.230964,141,61,95.2,2125.463774,96,2.117736389,30.20731443,3.665898333,52.2902398,,,1.227039444,17.50244577,18.2,86,9,2.197942778,9.196291389,7.010674167,62,4,11,1.196134348,23.85728333,7.674433333,16.230469,76.13167329,23.86832671
11/3/22,7.027733428,92.66,72,36.82615,149,71,93.88461,2055.717979,51,1.443914722,25.49706993,3.569381667,63.02918901,,,0.649765,11.47374106,17.15,67,11.18333333,0.248670833,5.903818056,5.663061389,51,2,5,0.846909568,11.93623333,2.8679,16.992188,95.79360458,4.206395418
11/4/22,4.534555072,93.56,70,31.871334,134,71,94.14286,1791.839891,18,0.60965,15.11048346,2.631101389,65.21317807,,,0.793864722,19.67633848,16.05,45,11.55,0.473277222,4.501875833,4.034616111,65,3,0,0,0,0,18.19336,89.50114417,10.49885583
11/5/22,3.997713188,93.56,64,40.300533,118,63,93.125,1633.737013,28,0.296804722,7.075081559,2.791548889,66.54353717,,,1.106717778,26.38138127,14.88333333,43,10.3,0.4091075,4.598023611,4.195071389,67,3,5,1.087423733,9.533183333,2.38725,16.662598,91.11443083,8.885569173
11/6/22,5.126674408,93.92,74,34.671053,139,69,94,1594.315421,17,0.882390278,24.22570672,2.415050278,66.30433407,,,0.344931111,9.46995921,13.88333333,37,9.75,0.449208333,4.086109444,3.642371667,71,1,5,1.223657875,13.3782,2.8679,17.548828,89.02115238,10.97884762
11/7/22,6.462029099,93.38,69,52.352816,150,63,95.9,2050.646576,68,1.002715,19.22784861,3.185691111,61.08813213,,,1.026503889,19.68401926,11.18333333,52,5.533333333,0.4492125,5.656541389,5.21491,46,4,9,1.591078255,18.60131667,1.425933333,17.265625,92.06915987,7.930840126
11/8/22,4.57220716,94.6999976,65,48.22239,134,64,96.73913,2096.689957,86,2.566948333,25.76421836,5.8641275,58.85769474,,,1.532154167,15.37808689,17.05,100,6.166666667,0.9465575,10.89518972,9.96323,38,5,15,1.376754364,33.40558333,12.00033333,16.640625,91.32377693,8.67622307
11/9/22,10.49376694,92.939,69,58.220204,163,60,95.5,2443.620788,97,1.909170556,23.04048036,4.363815833,52.66392398,,,2.013171389,24.29559565,18.35,100,8.866666667,1.163140556,9.436651389,8.286157778,40,7,8,0.847758349,16.21425,0,16.113281,87.69072036,12.30927964
11/10/22,7.101129576,92.12,68,60.298707,144,61,94.666664,2054.332492,95,1.427868333,22.05798505,2.960009444,45.72679605,1,0.962323611,2.085371389,32.2152189,18.15,94,11.21666667,0.457233611,6.921203611,6.473249167,34,7,7,1.011384781,13.34615,9.11615,16.49414,93.402572,6.597427997
11/11/22,7.481551987,93.1388612,69,62.608026,155,62,93.125,2008.804701,92,1.082928333,20.70662337,3.072030278,58.74015112,1,2.293915278,1.074905833,20.55322551,17.3,91,11.43333333,0.601631944,5.823696667,5.229864444,40,3,9,1.54541016,18.1211,0,16.699219,89.68306067,10.31693933
11/12/22,4.651227457,92.1410006,67,43.13298,143,69,94.333336,1582.052373,25,0.794948889,23.04297267,1.844713333,53.4722163,,,0.810191667,23.48481103,14.33333333,42,10.75,0.128346667,3.573419444,3.449853889,60,2,4,1.11937601,7.626383333,0,17.578125,96.41309466,3.586905336
11/13/22,10.85730045,92.48,69,50.801728,168,65,94.14286,2599.987723,40,0.8503075,18.86257532,2.815604444,62.45922905,1,2.815335556,0.841995833,18.67819563,11.68333333,46,6.783333333,0.352948611,4.854354722,4.507907778,26,2,5,1.030003015,16.26223333,0,17.402344,92.73896238,7.261037621
11/14/22,4.82293323,,66,,132,,,1672.911081,,1.612362222,26.51839341,3.521237222,57.91350893,,,0.946566111,15.56809765,19.41666667,87,12.66666667,0.681842778,6.752959444,6.080165556,19,3,7,1.036582562,14.78801667,2.38725,16.816406,89.91656407,10.08343593
11/15/22,12.84597823,93.38,70,54.053195,162,67,94.57692,2585.02489,69,1.925209444,21.05327396,4.259240833,46.57725132,,,2.960015556,32.36947471,19.73333333,100,9.75,0.689865278,9.82116,9.144465833,36,5,9,0.916388695,20.04366667,1.90635,16.289062,92.9851327,7.014867305
11/16/22,11.60524163,93.677,73,47.10431,155,63,94.57143,2381.97598,81,0.810191389,24.87907158,1.981343056,60.84238413,,,0.464983333,14.27854429,15.08333333,41,11.13333333,0.625680278,3.8770075,3.256517778,45,2,9,2.321378022,21.00411667,8.155083333,16.357422,83.88334987,16.11665013
11/17/22,6.389954698,94.64,66,49.470298,148,64,95.125,1908.302672,49,1.291498056,23.74758547,2.398205278,44.0973059,,,1.748736111,32.15510863,16.81666667,53,10.83333333,0.553493333,5.983911667,5.438439444,49,5,12,2.005377196,26.72435,1.425933333,16.347656,90.76269121,9.237308793
11/18/22,12.88524819,,71,,163,,,2612.699607,,2.455187778,28.52366962,3.248494722,37.74008289,,,2.903862778,33.73624749,19.36666667,90,9.65,1.115019722,9.709553056,8.607545278,58,5,12,1.235896228,24.80203333,8.1551,16.230469,88.53163006,11.46836994
11/19/22,7.384856211,93.605,78,60.652737,149,63,94.454544,2339.616414,89,1.139083333,20.49166913,3.457351389,62.1964159,,,0.962328333,17.31191497,16.55,65,10.36666667,0.586116667,6.136660556,5.558763056,68,4,13,2.118416015,28.15025,2.38725,16.816406,90.46170644,9.538293558
11/21/22,12.8730848,93.02,81,52.559655,175,65,93.545456,2488.670335,54,1.0829325,24.5470634,2.213983889,50.18484799,,,1.114741667,25.26808861,5.733333333,49,1,0.336915833,4.742225833,4.411658056,13,4,8,1.686971536,17.17578333,2.8679,17.109375,92.9049049,7.0950951
11/22/22,9.467408842,95.18,76,40.887497,155,75,96.888885,1836.576327,24,1.195238889,31.50343869,1.579999722,41.64474972,,,1.018756389,26.85181158,4.5,38,0.583333333,0.128346389,3.917096667,3.793995,28,2,4,1.021164485,7.626383333,0,17.460938,96.72781188,3.272188118
11/23/22,7.837048761,94.28,69,36.52471,151,66,94.875,2509.228562,36,3.080333333,29.90734903,5.807428056,56.38505936,,,1.411825278,13.70759161,7.383333333,100,-3.766666667,0.866341389,11.15098194,10.29958667,18,5,13,1.165816613,29.1118,0,15.761719,92.24120571,7.758794294
11/24/22,15.17524506,95.18,82,37.007503,177,68,95.625,2738.583041,34,1.219299722,22.38479387,3.2410275,59.50114742,,,0.986672778,18.11405871,7.183333333,70,1.433333333,0.312840278,5.752141111,5.447,50,4,9,1.564634773,18.60105,0,16.757812,94.56859457,5.431405433
11/25/22,15.12065785,92.84,82,48.14327,165,67,95.21429,2791.86685,59,1.443906111,23.53045612,3.280591944,53.4618035,,,1.411830556,23.00774038,7.4,63,-0.05,1.324108056,7.450456389,6.136328611,69,4,11,1.476419621,26.77263333,8.155083333,16.591797,82.25160115,17.74839885
11/26/22,15.34907515,94.7719994,78,39.51877,179,69,94.75,3059.567745,47,1.267424444,15.004236,5.583637222,66.10114786,,,1.596049167,18.89461614,7.016666667,87,-2.216666667,0.794146389,9.228890833,8.447110833,66,4,10,1.083553829,20.50791667,0,17.050781,91.40651137,8.593488632
11/27/22,5.494978953,91.7000024,80,51.610462,142,64,94.083336,1194.910345,82,1.765581111,24.72690894,3.457580278,48.42330502,,,1.917161389,26.84978605,7.266666667,80,-0.683333333,0.826243056,7.955905556,7.140322778,79,4,15,1.885391914,30.04151667,2.8679,16.171875,89.62861699,10.37138301
11/28/22,10.68006314,92.2309988,75,39.00908,152,73,94.71429,2309.587351,46,1.371712222,21.08600057,3.922326667,60.29412072,,,1.211283056,18.61987871,7.983333333,75,1.266666667,0.208564722,6.704903611,6.505321944,68,5,6,0.89486745,12.40095,0,17.34375,96.89353228,3.106467722
11/29/22,11.27638283,93.38,73,47.892656,165,69,93.25,2315.109691,76,1.997409722,22.80292628,5.679103611,64.83405959,,,1.082931389,12.36301413,10.43333333,96,1,0.681846944,9.428656111,8.759444722,55,2,17,1.803014109,36.25771667,0,17.402344,92.77803326,7.221966745
11/30/22,6.454575871,92.66,70,41.859362,159,70,93.388885,2223.870418,60,2.254104722,24.58528797,5.783338333,63.07827535,1,1.420099167,1.1310675,12.33643669,10.66666667,100,0.65,0.842265833,9.997374722,9.168510556,68,3,11,1.100288856,23.37626667,0,17.050781,91.58640848,8.41359152
12/1/22,12.43202569,90.122,76,103.420526,171,59,99,2920.306525,42,0.425151111,16.72116046,1.435874722,56.47284225,1,5.270208889,0.6815675,26.80599729,7.466666667,40,3.566666667,1.331564444,3.868976111,2.542593333,40,2,5,1.292331577,9.532966667,0,15.878906,65.62957626,34.37042374
12/3/22,6.277087178,93.911,70,41.863017,145,67,95.666664,1457.587218,56,0.986669167,25.41502698,1.884821111,48.54999124,,,1.010737222,26.03498178,14.9,77,10.9,0.1443925,4.021235,3.8822275,28,2,2,0.497359642,5.736016667,2.8679,16.40625,96.41405198,3.585948016
12/4/22,9.007648139,92.48,71,72.87546,153,57,97,2134.14547,22,0.569534722,22.12065238,1.427573889,55.44677876,1,4.002546389,0.577565556,22.43256887,6.683333333,29,3.933333333,0.184494444,2.755482778,2.574674167,29,1,4,1.451651243,9.54875,1.42595,14.8828125,93.31340449,6.686595509
12/5/22,13.60523036,92.6416886,74,85.91404,167,55,96,2720.820527,38,0.890409444,34.58312246,0.721957778,28.04053168,1,3.408945,0.962326389,37.37634586,6.383333333,40,3.433333333,0.336912778,2.907716389,2.574693611,39,2,6,2.063474974,11.92038333,0.945283333,14.707031,88.42862898,11.57137102
12/6/22,4.41074888,94.82,68,41.051134,134,68,95.25,1549.068414,57,1.379736389,21.05357501,4.740545556,72.33659434,,,0.433172222,6.609830651,11.4,94,4.05,0.802171667,7.345786944,6.553454167,42,2,15,2.041986803,28.11866667,0,16.816406,89.0944471,10.9055529
12/7/22,7.633118496,94.580006,69,50.97752,155,65,95.55556,2118.871977,79,1.893124722,17.69165672,7.764710556,72.56288616,,,1.042828611,9.745457122,13.6,100,2.133333333,0.762059444,11.44737111,10.70066389,46,5,17,1.485057122,36.73818333,2.8679,16.113281,93.35184648,6.648153517
12/8/22,10.99211351,93.7250024,70,57.277273,172,63,95.27273,2251.389454,92,1.780819722,20.14583547,6.3769825,72.14073308,,,0.681839722,7.713431455,12.73333333,100,2.916666667,1.0107375,9.837183889,8.839641944,67,3,12,1.219861307,23.35995,1.425933333,16.640625,89.73910086,10.26089914
12/9/22,9.066123503,93.2,69,60.97812,158,59,95.53333,2615.256548,98,1.812907222,17.97839381,6.554259444,64.99784211,,,1.716644167,17.02376408,13.5,100,2.483333333,0.962467222,11.03148889,10.08381083,77,9,21,1.903641495,44.35658333,2.8679,15.761719,91.2869546,8.713045402
12/10/22,8.260598701,91.478003,71,53.424876,148,62,95.333336,2056.788837,75,0.890409444,14.0317039,4.235983611,66.75363578,,,1.219304167,19.21466033,17.88333333,81,10.05,1.500051944,7.835249444,6.345697222,11,5,12,1.531540264,23.84026667,8.63575,15.9375,80.88070479,19.11929521
12/11/22,11.13956022,92.48,74,48.157845,152,65,93.4,2507.278705,57,1.556215556,23.42913528,4.091318056,61.59560857,,,0.99469,14.97525615,16.2,76,9.083333333,0.489318333,7.122002778,6.642223611,31,5,10,1.404099424,20.50808333,0,16.464844,93.13867412,6.861325884
12/12/22,7.391381748,93.74,78,65.91158,150,67,93,1471.611534,27,0.746020278,27.59939664,1.523846944,56.3754867,,,0.433163889,16.02511666,14.05,31,11.03333333,0.280749722,2.979793333,2.703031111,43,2,6,2.013562462,9.997366667,1.42595,17.192383,90.59080616,9.409193835
12/13/22,0.115878487,93.38,72,44.357564,105,68,95.71429,940.2468154,61,1.810744167,23.79291024,4.684668333,61.55584826,,,1.115023333,14.6512415,11.83333333,73,3.416666667,0.818218056,8.417371389,7.610435833,27,2,10,1.18801934,25.31483333,1.425933333,17.021484,90.29242313,9.707576872
12/14/22,11.77394049,94.172,75,45.732114,156,67,94.25,2846.45562,68,1.901131389,19.36324572,7.122975278,72.54833694,,,0.794140833,8.088417341,15.33333333,100,4.7,0.7861275,10.59017944,9.8182475,39,4,14,1.321979488,34.38315,0,16.113281,92.58676254,7.413237461
12/15/22,13.42930644,90.32,78,51.952444,163,67,94.07143,2656.451661,61,0.60163,12.6256882,3.273094167,68.68850686,,,0.890402222,18.68580494,15.95,60,10.41666667,0.770064167,5.527783889,4.765126389,37,2,8,1.447234581,14.29073333,1.9066,16.171875,86.08784722,13.91215278
12/16/22,13.44643983,93.4640006,75,43.78932,164,63,92.57143,2640.726998,29,0.60163,14.33865668,2.727900556,65.01409425,,,0.866329722,20.64724907,15.61666667,44,10.66666667,0.762060556,4.951288889,4.195860278,51,2,10,2.019676134,23.87268333,2.8679,16.171875,84.62943276,15.37056724
12/17/22,,,,,,,,,,,,,,1,6.4817975,,,,,,,,,,,,,,,,,
12/18/22,12.31675564,92.5549988,76,64.839646,165,60,95.27778,2336.297409,80,0.890417222,16.01827947,3.063997222,55.12018699,,,1.6043425,28.86153354,10.4,57,4.55,0.3127275,5.863626944,5.558756944,28,3,6,1.023257458,11.91305,2.387233333,16.289062,94.67379156,5.326208439
12/19/22,9.152404962,92.876,73,48.71031,149,67,92.77778,1986.574133,67,1.275447778,20.33333816,3.072312222,48.97916201,1,2.927645278,1.9249325,30.68749983,10.03333333,65,3.433333333,0.328888889,6.592746111,6.2726925,44,4,8,1.213454889,16.69476667,2.8679,16.728516,95.01802872,4.981971281
12/20/22,8.031761324,93.2,69,46.06721,158,66,94.30556,2258.698268,66,2.141790833,22.83874741,5.695930833,60.73792247,,,1.540160556,16.42333012,12.38333333,100,1.066666667,1.949272778,11.31198722,9.377882222,26,3,25,2.210044929,49.58825,0,16.640625,82.79115296,17.20884704
12/21/22,11.9560748,93.2569988,70,63.98868,156,61,95.78261,2829.154078,97,2.27816,19.07281442,7.364158056,61.65292162,,,2.302222222,19.27426396,17.2,100,3.35,1.925179722,13.85113778,11.94454028,39,9,19,1.371728468,41.5122,0,15.644531,86.11954876,13.88045124
12/22/22,14.60479694,93.824006,73,61.74497,168,62,93.4,3105.626531,91,0.681847778,9.942011427,5.245875833,76.49003074,,,0.930524167,13.56795783,15.85,87,8.483333333,0.513387778,7.361772222,6.858247778,24,2,12,1.630042283,22.87923333,0,16.113281,93.03563268,6.964367323
12/23/22,7.86105234,90.32,68,56.07816,164,65,91.25,1601.547912,68,1.195232222,21.47095896,3.0800325,55.32920731,,,1.291474167,23.19983373,18.26666667,63,12.06666667,0.641719722,6.200133889,5.566738889,21,3,10,1.612868396,18.585,0,17.138672,89.66378352,10.33621648
12/24/22,0.006750889,94.28,61,72.92362,100,58,95.35714,653.8348517,94,2.021474722,27.03962123,4.451785278,59.54790647,,,1.002712778,13.4124723,14.13333333,82,5.833333333,0.8422775,8.307115556,7.475972778,37,3,17,2.046438368,35.29618333,0,15.644531,89.8743429,10.1256571
12/26/22,3.872053975,,67,,116,,,52.94028477,,,,,,,,,,,,,,,,,,,,,,,,
12/27/22,16.27425326,94.64,72,50.618988,166,62,95.72414,3800.594293,71,2.743430833,26.02809701,5.751295278,54.56498834,,,2.045540556,19.40691465,16.91666667,100,5.216666667,1.139079167,11.66371333,10.54026667,,6,21,1.800455773,41.96131667,6.713133333,15.917969,90.24706364,9.752936362
12/28/22,6.267067744,90.32,71,45.213345,149,66,96.2,1352.72812,35,0.778110556,22.98432073,1.908861389,56.38515257,1,1.1067125,0.698425278,20.6305267,17.31666667,46,13.65,0.2807425,3.661241667,3.385397222,,2,6,1.638788298,11.91953333,0,16.933594,92.34228586,7.657714143
12/29/22,6.08061026,94.1,68,44.484172,140,65,94.545456,2080.882902,44,2.462659167,28.47951482,5.534707222,64.00633043,,,0.649758333,7.514154753,15.26666667,88,5.416666667,1.179188333,9.813160278,8.647124722,,4,16,1.630463535,33.3894,2.8679,16.31836,87.9996869,12.0003131
12/30/22,6.088772284,92.786,67,57.31758,144,61,95.3125,1760.533874,76,1.347647778,19.00526738,4.483869444,63.23398376,,,1.2594,17.76074886,14.68333333,85,6.55,1.01072,8.090795833,7.090917222,47,5,16,1.977555772,34.83136667,0,15.253906,87.52449693,12.47550307
12/31/22,13.59177726,92.66,75,44.941124,162,63,93.4,2618.741271,47,1.548188333,26.69564602,3.890235278,67.07991636,,,0.360980278,6.224437627,10.41666667,69,3.983333333,0.649756667,6.44053,5.799403889,42,2,12,1.863200699,25.76321667,2.8679,16.40625,89.924942,10.075058
1/1/23,4.072379376,92.4229994,64,42.63967,123,64,93.5625,1090.820079,51,1.628406944,17.90180482,5.639253333,61.99483051,,,1.828668056,20.10336466,12.85,98,3.083333333,0.569528611,9.652903611,9.096328333,39,6,7,0.725170403,15.74941667,2.38725,16.933594,94.10783116,5.892168841
1/2/23,14.91040219,91.4394128,78,43.396663,171,63,93.5,2862.913639,39,0.617673333,14.83727417,2.743136667,65.89352109,1,3.400918611,0.802173889,19.26920474,9.233333333,54,4.716666667,0.377021389,4.533931111,4.162983889,57,2,8,1.764473214,17.65625,0,16.933594,91.69557378,8.304426225
1/3/23,15.51257424,93.38,72,43.903388,170,65,93.65625,4894.523314,53,1.740717778,16.99345466,7.540134167,73.60924885,,,0.962608333,9.397296492,15.83333333,100,4.966666667,0.617668056,10.84659167,10.24346028,45,4,11,1.01414346,22.41456667,2.8679,16.25,94.31303971,5.686960292
1/5/23,12.21381859,94.82,71,56.108586,159,65,95.17647,2898.896839,82,2.293935833,21.74725764,6.008149722,56.95921309,,,2.246075833,21.29352928,17.21666667,100,5.416666667,1.219302222,11.75170972,10.54816139,61,8,16,1.361504018,34.83131667,0,16.054688,89.63835995,10.36164005
1/6/23,11.31319081,91.76,77,46.963207,154,65,92.8,2389.593821,55,1.339619167,26.63613576,2.350079722,46.72749098,,,1.339631111,26.63637326,16.56666667,63,11.21666667,0.328888056,5.351047222,5.02933,36,3,8,1.495034461,16.6947,2.8679,16.091309,93.86198822,6.138011782
1/7/23,11.42674875,93.5540006,68,43.407664,165,68,92.583336,2175.125851,42,1.315568333,24.81232456,2.935947778,55.37355021,,,1.05056,19.81412522,17.35,57,11.61666667,0.4251425,5.719559167,5.302076111,58,5,11,1.923225144,23.85616667,1.425933333,17.138672,92.57680684,7.423193157
1/8/23,10.85375375,93.128,72,62.226385,152,60,94.181816,1701.878389,92,1.957296111,26.55168805,4.499875556,61.04303348,,,0.914473056,12.40527847,18.43333333,77,10.05,1.026745,8.387144167,7.371644722,62,4,8,0.953840764,21.50133333,1.906583333,16.289062,87.77450161,12.22549839
1/9/23,4.895816547,92.84,63,67.16339,139,60,94.80769,2383.314552,99,2.454639167,19.96133014,7.973272222,64.83931376,,,1.869060556,15.1993561,16.36666667,100,1.883333333,2.221985833,14.49951139,12.29697194,20,9,36,2.482842286,80.17351667,0,16.18164,84.69596876,15.30403124
1/10/23,12.52255766,93.4999952,71,66.666044,164,59,95.72727,2201.2559,94,1.716645,28.34565253,3.264559167,53.90518122,,,1.074909722,17.74916625,17.45,79,10.61666667,0.617650556,6.664838333,6.056113889,50,3,12,1.800493785,26.72331667,5.271166667,16.113281,90.74509506,9.254904945
